date,country,pct_ili,pct_cli,pct_tested,region
2020-11-04,Hungary,1.52,1.53,5.11,
2020-11-04,India,2.33,2.6,8.7,
2020-11-04,Indonesia,2.41,2.51,11.61,
2020-11-04,Iraq,8.83,10.4,13.92,
2020-11-04,Ireland,0.43,0.41,4.93,
2020-11-04,Israel,0.98,1.15,8.02,
2020-11-04,Italy,0.8,0.94,9.77,
2020-11-04,Japan,0.63,0.73,0.92,
2020-11-04,Jordan,6.68,7.45,13.57,
2020-11-04,Kazakhstan,1.52,1.57,7.89,
2020-11-04,Kenya,4.82,4.91,8.43,
2020-11-04,Kuwait,2.78,2.92,11.65,
2020-11-04,Kyrgyzstan,4.87,4.49,6.33,
2020-11-04,Laos,6.27,6.68,5.25,
2020-11-04,Lebanon,2.24,2.39,13.1,
2020-11-04,Libya,3.65,4.36,6.84,
2020-11-04,Madagascar,0,0,3.63,
2020-11-04,Malaysia,0.82,1.02,5.58,
2020-11-04,Mali,5.82,6.08,11.57,
2020-11-04,Mexico,2.04,2.33,4.24,
2020-11-04,Moldova,3.55,3.86,10,
2020-11-04,Morocco,3.84,4.47,8.68,
2020-11-04,Mozambique,1.91,2.54,10.93,
2020-11-04,Myanmar,4.08,4.3,9.2,
2020-11-04,Nepal,2.96,3.04,10.58,
2020-11-04,Netherlands,1.29,1.38,7.96,
2020-11-04,New Zealand,2,2.23,3.03,
2020-11-04,Nicaragua,2.2,2.55,2.01,
2020-11-04,Nigeria,7.18,7.14,5.74,
2020-11-04,Norway,1.4,1.49,5.48,
2020-11-04,Oman,0.99,0.99,10.68,
2020-11-04,Pakistan,6.53,7.2,8.31,
2020-11-04,Palestine,5.74,5.6,8.82,
2020-11-04,Panama,1.78,1.88,8.6,
2020-11-04,Paraguay,3.22,3.36,7.13,
2020-11-04,Peru,3.37,3.7,9.87,
2020-11-04,Philippines,0.72,0.78,4.87,
2020-11-04,Poland,3.74,3.93,8.7,
2020-11-04,Portugal,0.76,0.82,6.02,
2020-11-04,"Puerto Rico, U.S.",0.94,1.07,14.39,
2020-11-04,Qatar,1.71,2.49,13.03,
2020-11-04,Romania,1.09,1.17,7.19,
2020-11-04,Russia,5.62,5.8,13.67,
2020-11-04,Saudi Arabia,2.43,2.2,9.64,
2020-11-04,Senegal,6.79,5.54,3.7,
2020-11-04,Serbia,1.53,1.56,3.91,
2020-11-04,Singapore,0.89,0.95,6.69,
2020-11-04,Slovakia,0.93,1.02,51.33,
2020-11-04,Slovenia,1.42,1.4,4.63,
2020-11-04,South Africa,3.25,3.61,5.84,
2020-11-04,South Korea,0.86,1.07,2.39,
2020-11-04,Spain,0.73,0.83,8.13,
2020-11-04,Sri Lanka,0.32,0.32,3.03,
2020-11-04,Sudan,4,5.13,3.12,
2020-11-04,Sweden,1.83,2.08,6.37,
2020-11-04,Switzerland,1.66,1.7,8.32,
2020-11-04,Taiwan,0.35,0.36,0.99,
2020-11-04,Tanzania,7.3,7.3,7.96,
2020-11-04,Thailand,1.32,1.53,3.11,
2020-11-04,Tunisia,3.22,3.46,6.01,
2020-11-04,Turkey,1.52,1.72,6.63,
2020-11-04,Ukraine,5.16,5.59,7.86,
2020-11-04,United Arab Emirates,1.16,1.49,27.83,
2020-11-04,United Kingdom,0.9,1.01,6.56,
2020-11-04,Uruguay,0.46,0.52,2.48,
2020-11-04,Uzbekistan,4.81,5.11,14.82,
2020-11-04,Venezuela,2.39,2.45,4.29,
2020-11-04,Vietnam,1.14,1.19,3.8,
2020-11-04,Yemen,6.62,7.55,3.7,
2020-11-05,Afghanistan,18.2,17.9,15.76,
2020-11-05,Aland Islands,25.09,21.41,24.45,
2020-11-05,Albania,4.97,5.18,13.46,
2020-11-05,Algeria,6.03,6.54,6.82,
2020-11-05,American Samoa,16.06,17.18,29.5,
2020-11-05,Andorra,17.23,16.25,29.39,
2020-11-05,Angola,3.61,3.47,12.74,
2020-11-05,Argentina,1.46,1.55,4.97,
2020-11-05,Armenia,9.88,10.53,15.77,
2020-11-05,Australia,1.44,1.46,3.9,
2020-11-05,Austria,1.2,1.2,8.51,
2020-11-05,Azerbaijan,3.56,2.15,11.09,
2020-11-05,Bangladesh,7.69,7.68,7.58,
2020-11-05,Belarus,7.38,7.61,10.42,
2020-11-05,Belgium,1.1,1.2,9.8,
2020-11-05,Benin,4.51,4.51,11.59,
2020-11-05,Bolivia,3.92,4.37,5.06,
2020-11-05,Bosnia and Herzegovina,3.44,3.58,9.96,
2020-11-05,Brazil,1.76,1.94,4.88,
2020-11-05,Bulgaria,2.31,2.36,7.33,
2020-11-05,Burkina Faso,1.76,1.76,6.39,
2020-11-05,Cambodia,8.59,9.55,6.8,
2020-11-05,Cameroon,3.32,3.57,10.01,
2020-11-05,Canada,0.99,1.01,4.6,
2020-11-05,Chile,0.86,0.86,7.58,
2020-11-05,Colombia,2.83,2.96,6.31,
2020-11-05,Costa Rica,2.21,2.23,3.73,
2020-11-05,Croatia,2.82,3,5.17,
2020-11-05,Czech Republic,1.7,1.69,10.1,
2020-11-05,Côte d'Ivoire,3.07,2.82,6.36,
2020-11-05,Democratic Republic of the Congo,1.48,2.69,8.48,
2020-11-05,Denmark,1.65,1.73,14.85,
2020-11-05,Dominican Republic,2.79,3.23,7.22,
2020-11-05,Ecuador,2.95,3.56,8.08,
2020-11-05,Egypt,2.65,2.88,3.52,
2020-11-05,El Salvador,4.14,4.6,4.16,
2020-11-05,Ethiopia,3.57,3.65,10.29,
2020-11-05,Finland,1.69,1.77,4.58,
2020-11-05,France,1.21,1.27,10.38,
2020-11-05,Germany,0.61,0.63,7.05,
2020-11-05,Ghana,3.27,3.12,5.19,
2020-11-05,Greece,0.74,0.82,7.83,
2020-11-05,Guatemala,3.49,3.99,4.71,
2020-11-05,Guinea,5.2,5.2,18,
2020-11-05,Haiti,2.82,3.29,5.55,
