date,country,pct_ili,pct_cli,pct_tested,region
2020-05-05,Costa Rica,0.84,1.16,0.18,
2020-05-05,Croatia,0.78,0.77,0.38,
2020-05-05,Czech Republic,0.37,0.37,1.12,
2020-05-05,Côte d'Ivoire,0.58,1.23,2.13,
2020-05-05,Democratic Republic of the Congo,1.94,2.49,2.02,
2020-05-05,Denmark,0.58,0.72,2.57,
2020-05-05,Dominican Republic,1.26,1.23,0.59,
2020-05-05,Ecuador,3.56,4.13,1.15,
2020-05-05,Egypt,0.88,1.12,0.46,
2020-05-05,El Salvador,0.81,1.14,0.39,
2020-05-05,Ethiopia,0.91,0.91,1.05,
2020-05-05,Finland,1.06,1.14,1.18,
2020-05-05,France,0.72,0.86,0.66,
2020-05-05,Germany,0.28,0.3,0.77,
2020-05-05,Ghana,1.56,1.92,2.15,
2020-05-05,Greece,0.46,0.32,0.4,
2020-05-05,Guatemala,0.39,0.4,0.45,
2020-05-05,Guinea,1.67,2.16,1.94,
2020-05-05,Haiti,0.93,1.4,0.28,
2020-05-05,Honduras,0.77,0.99,0.29,
2020-05-05,Hong Kong,0.54,0.66,0.15,
2020-05-05,Hungary,0.2,0.25,0.37,
2020-05-05,India,0.73,0.8,0.51,
2020-05-05,Indonesia,1.47,1.6,1.49,
2020-05-05,Iraq,2.1,2.41,1.94,
2020-05-05,Ireland,1.54,1.61,1.2,
2020-05-05,Israel,0.8,0.78,0.83,
2020-05-05,Italy,0.21,0.27,0.65,
2020-05-05,Japan,0.5,0.66,0.1,
2020-05-05,Jordan,0.78,0.84,0.51,
2020-05-05,Kazakhstan,0.79,1.16,1.08,
2020-05-05,Kenya,2.2,2.42,1.36,
2020-05-05,Kuwait,0.37,0.55,2.5,
2020-05-05,Kyrgyzstan,0.43,0.55,0.88,
2020-05-05,Laos,0.84,0.4,0.78,
